System ID,UPC,EAN,Custom SKU,Manufact. SKU,Item,Vendor ID,Qty.,Price,Tax,Brand,Publish to eCom,Season,Department,MSRP,Tax Class,Default Cost,Vendor,Category,Subcategory 1,Subcategory 2,Subcategory 3,Subcategory 4,Subcategory 5,Subcategory 6,Subcategory 7,Subcategory 8,Subcategory 9
2.1E+11,2.1E+11,2.1E+11,,8.1692E+11,Cannabolish Spray 2oz Linen,,0,$5.99 ,Yes,Cannabolish,Yes,,,5.99,Item,2.95,BOB HQ,Cannabis Accessories,Odour Control,,,,,,,,
2.1E+11,6.71148E+11,2.1E+11,40373,1.00671E+35,Shred'Ems Wild berry Blaze 1:4 Gummies 4X2.5MG,40373,0,$3.99 ,Yes,Shred'Ems,Yes,,,3.99,GST Only,2.97,MBLL,Cannabis,Edibles,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,7.54004E+11,Just Blueberry Salt 30mL Bold 50,30BLUB20,0,$15.00 ,Yes,Just,No,,,15,Item,14.33,True Northern,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,7.54004E+11,2.1E+11,,,Just Chilled Blueberry Salt 30mL Bold 50,30BLCB20,0,$15.00 ,Yes,Just,No,,,15,Item,14.33,True Northern,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,7.54004E+11,Just Chilled Grape Salt 30mL Bold 50,30GACB20,0,$15.00 ,Yes,Just,No,,,15,Item,14.33,True Northern,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,7.54004E+11,Just Grape Salt 30mL Bold 50,30GAPB20,0,$15.00 ,Yes,Just,No,,,15,Item,14.33,True Northern,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,7.54004E+11,Just Chilled Raspberry Salt 30mL Bold 50,30RACB20,0,$15.00 ,Yes,Just,No,,,15,Item,14.33,True Northern,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,7.54004E+11,Just Raspberry Salt 30mL Bold 50,30RASB20,0,$15.00 ,Yes,Just,No,,,15,Item,14.33,True Northern,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,ALS-02-001101-XX,Allo Sync Device Black,,0,$14.99 ,Yes,Allo Sync,Yes,,,14.99,Item,8.99,Pacific Smoke,Nicotine Vape Hardware,Proprietary Batteries,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,73417,8.27191E+11,RYOT 2-in-1 Dugout w/One Hitter Purple & White,,0,$37.99 ,Yes,RYOT,Yes,,,37.99,Item,23.5,Turning Point Brands,Cannabis Accessories,One Hitters,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,8.60007E+11,Ispire The Wand - Magnetic Induction Enail,,0,$179.99 ,Yes,Ispire,Yes,,,179.99,Item,105,BOB HQ,Cannabis Accessories,Lighters / Torches,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,73882,6.27914E+11,"GEAR Premium 15.5"" Sidekick Boost Beaker Tube Colour Change",,0,$119.99 ,Yes,GEAR Premium,Yes,,,119.99,Item,105,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,73899,6.27914E+11,"GEAR Premium 15.5"" Sidekick Boost Beaker Tube White",,0,$119.99 ,Yes,GEAR Premium,Yes,,,119.99,Item,105,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,73905,6.27914E+11,"GEAR Premium 15.5"" Sidekick Boost Beaker Tube Green",,0,$119.99 ,Yes,GEAR Premium,Yes,,,119.99,Item,105,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,,,566010,5660106,Coke Can Crush Orange,,4,$1.50 ,Yes,Coca Cola,No,,,1.5,Item,0.67,costco,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,,,5660203,566020,Coke Can Crush Grape,,0,$1.50 ,Yes,Coca Cola,No,,,1.5,Item,0.67,costco,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,,,5660300,566030,Coke Can Crush Cream Soda,,0,$1.50 ,Yes,Coca Cola,No,,,1.5,Item,0.67,costco,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,,,,69000040508,Coke Can Mug Root Beer,,8,$1.50 ,Yes,Coca Cola,No,,,1.5,Item,0.67,costco,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,6.97402E+12,XMAX V3 Pro  Glass Adapter,,0,$14.95 ,Yes,xmax,Yes,,,14.95,Item,7,Pacific Smoke,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,6.97402E+12,XMAX V3 Pro  Glass Mouthpiece,,0,$14.95 ,Yes,xmax,Yes,,,14.95,Item,7,Screen Printing,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,6.97402E+12,XMAX V3 Pro Mouthpiece Top,,0,$9.95 ,Yes,xmax,Yes,,,9.95,Item,4.5,Screen Printing,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,74742,,XMAX V3 Pro Wax Cup,,0,$6.00 ,Yes,xmax,Yes,,,6,Item,2.5,Screen Printing,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,,,,74926,Shop Nicotine,,0,$0.00 ,Yes,,No,,,0,Item,0,,Shop Supplies,,,,,,,,,
2.1E+11,70847029724,,,,Coke Monster Mango Loco 473mL,,32,$3.75 ,Yes,Coca Cola,No,,,3.75,Item,2.05,Coca Cola,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,,,,70847038108,Coke Monster Rehab Peach Tea 473mL,,0,$3.75 ,Yes,Coca Cola,No,,,3.75,Item,2.05,Coca Cola,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,7.16165E+11,7.16165E+11,Juicy Jay's 1 1/4 Papers  Blueberry,BLUE 125_CA,102,$1.79 ,Yes,Juicy Jays,Yes,,,1.79,Item,1.03,HBI,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,7.16165E+11,2.1E+11,,7.16165E+11,Juicy Jay's 1 1/4 Papers  Grape,GRAPE 125_CA,95,$1.79 ,Yes,Juicy Jays,Yes,,,1.79,Item,1.03,HBI,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,7.16165E+11,7.16165E+11,Juicy Jay's 1 1/4 Papers  Watermelon,WATER 125_CA,87,$1.79 ,Yes,Juicy Jays,Yes,,,1.79,Item,1.03,HBI,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,7.16165E+11,7.16165E+11,Juicy Jay's 1 1/4 Papers  Very Cherry,CHERRY 125_CA,15,$1.79 ,Yes,Juicy Jays,Yes,,,1.79,Item,1.03,HBI,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,7.16165E+11,7.16165E+11,Juicy Jay's 1 1/4 Papers  Cotton Candy,COTTON 125_CA,92,$1.79 ,Yes,Juicy Jays,Yes,,,1.79,Item,1.03,HBI,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,8.41432E+11,2.1E+11,39818,1.00841E+30,Spinach Sourz Blue Raspberry Watermelon Indica THC Gummies,39818,0,$3.99 ,Yes,sourz,Yes,,,3.99,GST Only,2.97,MBLL,Cannabis,Edibles,,,,,,,,
2.1E+11,2.1E+11,,75732,,Flamingo+ Toque - Peace by the Gram,,9,$24.99 ,Yes,flamingo+,Yes,,,24.99,Item,13.85,Yuki,Apparel,Hats/Toques,,,,,,,,
2.1E+11,6.95895E+12,2.1E+11,,,Aspire Flexus Q Replacement Coils (Pack of 5) 0.6 Ohm,83397,0,$13.99 ,Yes,Aspire,Yes,,,13.99,Item,8.99,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,6.95895E+12,2.1E+11,,,Aspire Flexus Q Replacement Coils (Pack of 5) 1.0 Ohm,83398,0,$13.99 ,Yes,Aspire,Yes,,,13.99,Item,8.99,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,6.95895E+12,2.1E+11,,,Aspire Flexus Q Replacement Pod,83396,0,$4.99 ,Yes,Aspire,Yes,,,4.99,Item,1.79,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,2.1E+11,,,,Flamingo Plus Face Mask,,784,$14.99 ,Yes,flamingo+,Yes,,,14.99,Item,2.53,Yuki,Apparel,Masks,,,,,,,,
2.1E+11,2.1E+11,,,,Flamingo Face Mask - Satin Blue,,102,$16.95 ,Yes,flamingo+,Yes,,,16.95,Item,8.97,Yuki,Apparel,Masks,,,,,,,,
2.1E+11,2.1E+11,,,,Flamingo Face Mask - Satin Pink,,126,$16.95 ,Yes,flamingo+,Yes,,,16.95,Item,8.97,Yuki,Apparel,Masks,,,,,,,,
2.1E+11,2.1E+11,,,,Flamingo Face Mask - Satin Purple,,121,$16.95 ,Yes,flamingo+,Yes,,,16.95,Item,8.97,Yuki,Apparel,Masks,,,,,,,,
2.1E+11,2.1E+11,,76241,,"Champion x Flamingo+ Hoodie ""Slavic Industrial"" Black White Small",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,39.27,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,76258,,"Champion x Flamingo+ Hoodie ""Slavic Industrial"" Black White Medium",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,39.27,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,Flamingo+ Toque - Box Logo,,0,$14.99 ,Yes,flamingo+,Yes,,,14.99,Item,5.97,Yuki,Apparel,Hats/Toques,,,,,,,,
2.1E+11,2.1E+11,,76395,FCSTKR21,Flamingo+ Sticker Pack,,0,$3.99 ,Yes,flamingo+,Yes,,,3.99,Item,0.49,Yuki,Merch,loyalty,,,,,,,,
2.1E+11,2.1E+11,,,MSOGL3,Main Squeeze Original Lemon 60mL 3mg,60DLO03,0,$15.00 ,Yes,Main Squeeze,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,,,MSOGL6,Main Squeeze Original Lemon 60mL 6mg,60DLO06,0,$15.00 ,Yes,Main Squeeze,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,,,MSLMA3,Main Squeeze Lemon Mango 60mL 3mg,60DLM03,0,$15.00 ,Yes,Main Squeeze,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,,,MSLMA6,Main Squeeze Lemon Mango 60mL 6mg,60DLM06,0,$15.00 ,Yes,Main Squeeze,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,,,MSLPE3,Main Squeeze Lemon Peach 60mL 3mg,60DLP03,0,$15.00 ,Yes,Main Squeeze,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,,,MSLPE6,Main Squeeze Lemon Peach 60mL 6mg,60DLP06,0,$15.00 ,Yes,Main Squeeze,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,,,MSPIN6,Main Squeeze Pink Lemon 60mL 6mg,60DLK06,0,$15.00 ,Yes,Main Squeeze,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,76838,2.1E+11,,,SMOK IPX 80 Replacement Empty Pods  RPM2 single,,0,$4.66 ,Yes,SMOK,No,,,4.66,Item,2.7,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,76852,2.1E+11,,,SMOK IPX 80 Replacement Empty Pods RPM single,,0,$4.66 ,Yes,SMOK,No,,,4.66,Item,2.7,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,,2.1E+11,,8.10028E+11,Puffco Peak Pro LE2  (Indiglow) Travel Pack (Limited Edition),,0,$49.95 ,Yes,Puffco,Yes,,,49.95,Item,26,West Coast Gifts,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,6.9407E+12,2.1E+11,,83203,Smok Nord Pro Replacement Coils (Pack of 5) Meshed 0.6ohm DL,83203,0,$19.99 ,Yes,SMOK,Yes,,,19.99,Item,11.24,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,,2.1E+11,77040,,Smok Nord Pro Replacement Coil  Meshed 0.6ohm DL single,,0,$4.49 ,Yes,SMOK,No,,,4.49,Item,2.25,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,6.9435E+12,2.1E+11,,83598,Vaporesso GTI Replacement Coils (Pack of 5) Mesh 0.2ohm,83598,0,$23.49 ,Yes,Vaporesso,Yes,,,23.49,Item,11.24,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,6.9435E+12,2.1E+11,,83599,Vaporesso GTI Replacement Coils (Pack of 5) Mesh 0.4ohm,83599,0,$23.49 ,Yes,Vaporesso,Yes,,,23.49,Item,11.24,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,6.9435E+12,,77125,,Vaporesso ITANK Replacement Glass 5ml,,2,$1.00 ,Yes,Vaporesso,Yes,,,1,Item,1.34,Valor Distributions,Dead Stock,DS Glass,,,,,,,,
2.1E+11,,2.1E+11,,,Vaporesso GTI Replacement Single Coil Mesh 0.2ohm,,0,$4.70 ,Yes,Vaporesso,No,,,4.7,Item,2.25,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,77231,8.57918E+11,Dotmod DotAIO V2.0 Black,,0,$154.99 ,Yes,DOTMOD,Yes,,,154.99,Item,108.3,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,100410796,8.57918E+11,Dotmod DotAIO V2.0 Royal Blue,,0,$154.99 ,Yes,DOTMOD,Yes,,,154.99,Item,108.3,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,77255,8.57918E+11,Dotmod DotAIO V2.0 Red,,0,$154.99 ,Yes,DOTMOD,Yes,,,154.99,Item,108.3,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,77262,8.57918E+11,Dotmod DotAIO V2.0 Stainless Steel,,0,$154.99 ,Yes,DOTMOD,Yes,,,154.99,Item,108.3,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,8.57918E+11,Dotmod DotCoils For the V2 (5-pack) 0.3 ohm Mesh,,69,$19.99 ,Yes,DOTMOD,Yes,,,19.99,Item,13.1,DOTMOD,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,,,6942508,69000004258,Pepsi Can Pepsi,,0,$1.50 ,Yes,Pepsi,No,,,1.5,Item,0.5,costco,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,2.1E+11,,,679280,Coke Can Diet Coke,,0,$1.50 ,Yes,Coca Cola,No,,,1.5,Item,0.55,costco,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,8.43686E+11,2.1E+11,43192,0100843686033067132503071024OMR2810,Dab Bods OG Lime Killer Hybrid Moon Rocks 2G,43192,0,$34.99 ,Yes,Stigma Grow,Yes,,,34.99,GST Only,25.75,MBLL,Cannabis,Concentrates,,,,,,,,
2.1E+11,,2.1E+11,77897,,TAU Glass Bowl with Glass Screen 19mm  Clear,,131,$14.99 ,Yes,TAU Glass,Yes,,,14.99,Item,3.9,Yuki,Cannabis Accessories,Glass Accessories,,,,,,,,
2.1E+11,8.43686E+11,2.1E+11,43191,0100843686053058132507241025GIP3184,Dab Bods Grape Ape Resin Infused Hybrid Pre-Rolls 3X.5G,43191,0,$37.99 ,Yes,Stigma Grow,Yes,,,37.99,GST Only,28.19,MBLL,Cannabis,Concentrates,,,,,,,,
2.1E+11,6.94174E+12,2.1E+11,,83583,Uwell Caliburn G2 Replacement Pods 2-Pack w/coil [CRC] 0.8ohm,83583,100,$11.99 ,Yes,Uwell,Yes,,,11.99,Item,6.55,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,6.94174E+12,2.1E+11,02EJ0GLI64222012,83584,Uwell Caliburn G2 Replacement Pods 2-Pack w/coil [CRC] 1.2ohm,83584,9,$11.99 ,Yes,Uwell,Yes,,,11.99,Item,6.55,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,TAUBU9B,"TAU 9"" Tall Glass Bubbler Blue",,0,$54.99 ,Yes,TAU Glass,Yes,,,54.99,Item,31,Yuki,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,78191,"TAU 9"" Tall Glass Bubbler Green",,0,$54.99 ,Yes,TAU Glass,Yes,,,54.99,Item,31,Yuki,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,6.9407E+12,2.1E+11,,83202,SMOK Nord Pro Empty Replacement Pod 3.3ml (Pack of 3) [CRC],83202,5,$11.99 ,Yes,SMOK,Yes,,,11.99,Item,4.49,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,78283,2.1E+11,,,Nord Pro Empty Replacement Pod 3.3ml [CRC] single,,0,$4.00 ,Yes,SMOK,No,,,4,Item,1.66,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,,,,,Aspire Proteus E Hookah Replacement Atomizer 0.25 Ohm,,29,$2.00 ,Yes,Aspire,Yes,,,2,Item,2.7,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,8.4966E+11,,,,Aspire Proteus E-Hookah Replacement Pyrex,,29,$6.50 ,Yes,Aspire,Yes,,,6.5,Item,6.5,Elego,Dead Stock,DS Glass,,,,,,,,
2.1E+11,7.21412E+11,2.1E+11,78467,18583,BATTERY HOHMTECH RUN XL 21700 4007MAH 30.3AMP,18583,0,$19.99 ,Yes,HOHMTECH,Yes,,,19.99,Item,10.93,Valor Distributions,Vape Accessories,Batteries,,,,,,,,
2.1E+11,7.67087E+11,2.1E+11,78481,18579,BATTERY HOHMTECH LIFE4 18650 3015MAH 22.1AMP (Grey/Yellow),18579,6,$17.99 ,Yes,HOHMTECH,Yes,,,17.99,Item,8.95,Valor Distributions,Vape Accessories,Batteries,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,8.50012E+11,,Vessel Expedition Series Trail Edition (black),VSSL-59-TE-BLK,0,$88.99 ,Yes,Vessel,Yes,,,88.99,Item,35.99,VESSEL (Flora Growth),Cannabis Accessories,Vaporizers,,,,,,,,
2.1E+11,,2.1E+11,78832,6.27914E+11,"Red Eye Glass 4.25"" Opal Admiral Hand Pipe W/ Built in 5-Hole Screen Green",,0,$44.99 ,Yes,Red Eye Tek,Yes,,,44.99,Item,15.96,West Coast Gifts,Cannabis Accessories,Pipes,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,6.27914E+11,"Red Eye Glass 4.25"" Opal Admiral Hand Pipe W/ Built in 5-Hole Screen Pink",,0,$44.99 ,Yes,Red Eye Tek,Yes,,,44.99,Item,15.96,West Coast Gifts,Cannabis Accessories,Pipes,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,6.27914E+11,"Cheech & Chong Glass 5"" Bar & Grill Hand Pipe Clear Rainbow",,0,$33.99 ,Yes,Cheech & Chong,Yes,,,33.99,Item,13.46,West Coast Gifts,Cannabis Accessories,Pipes,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,,Dotmod DotAIO V2 Replacement Doors Black,,2,$24.99 ,Yes,DOTMOD,Yes,,,24.99,Item,15.05,DOTMOD,Vape Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,79167,,Dotmod DotAIO V2 Replacement Doors Silver,,1,$24.99 ,Yes,DOTMOD,Yes,,,24.99,Item,15.05,DOTMOD,Vape Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,6.43006E+11,Satya Sai Baba Incense 15g Sunrise,,1,$2.99 ,Yes,Satya Sai Baba,Yes,,,2.99,Item,0.9,Smoke Arsenal,Cannabis Accessories,Odour Control,,,,,,,,
2.1E+11,,2.1E+11,,,ToQi 510 Wax Cartridge White,,0,$14.95 ,Yes,Toqi,Yes,,,14.95,Item,8.95,BOB HQ,Cannabis Accessories,Vaporizers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,6.28634E+11,ToQi 510 Quartz Tank (Pack of 3),,0,$14.95 ,Yes,Toqi,Yes,,,14.95,Item,8.95,BOB HQ,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,79624,,Red Eye Glass x KushKone Universal Mouthpiece,,0,$4.86 ,Yes,Red Eye Tek,Yes,,,4.86,Item,3.5,West Coast Gifts,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,79662,,"iRie 7"" Aquatex Ball Rig W/Mushroom Marble Lime Green",,0,$94.99 ,Yes,iRie,Yes,,,94.99,Item,39.96,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,79679,,"iRie 7"" Aquatex Ball Rig W/Mushroom Marble Pink",,0,$94.99 ,Yes,iRie,Yes,,,94.99,Item,39.96,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,,2.1E+11,6.91584E+11,,STLTH Pods Tobacco Mint Bold 50,,0,$5.00 ,Yes,STLTH,Yes,,,5,Item,9.61,DSS Digital Smoke Supply,Nicotine Products,Pre-Filled Pods,,,,,,,,
2.1E+11,8660100207,2.1E+11,,,Zig Zag Blue Kutcorners Papers,,445,$2.49 ,Yes,ZigZag,Yes,,,2.49,Item,1.99,Turning Point Brands,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,,2.1E+11,,8660100405,Zig Zag Ultra Thin Papers 100 Pages/Pack,,161,$3.99 ,Yes,ZigZag,Yes,,,3.99,Item,1.99,Turning Point Brands,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,80194,,"Shatterd Basic Beaker Bong 8"" Pink",,0,$25.69 ,Yes,Shatterd,Yes,,,25.69,Item,14.99,Kustum Kulture,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,80316,,Ispire The Wand - Tripod,,0,$18.99 ,Yes,Ispire,Yes,,,18.99,Item,13.2,West Coast Gifts,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,8.50034E+11,Ispire daab - Portable Induction Heating Dab Device,,0,$439.99 ,Yes,Ispire,Yes,,,439.99,Item,219,West Coast Gifts,Cannabis Accessories,Vaporizers,,,,,,,,
2.1E+11,2.1E+11,,80330,,"Champion x Flamingo+ Hoodie ""Slavic Industrial"" Black Pink Small",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,39.27,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,80385,,"Champion x Flamingo+ Hoodie  ""Weed Eye"" Black Green Small",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,35,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,80408,,"Champion x Flamingo+ Hoodie  ""Weed Eye"" Black Green Large",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,35,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,80859,,"Champion x Flamingo+ Hoodie ""Slavic Industrial"" Black Green Small",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,39.27,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,80866,,"Champion x Flamingo+ Hoodie ""Slavic Industrial"" Black Green Medium",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,39.27,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,80880,,"Champion x Flamingo+ Hoodie ""Slavic Industrial"" Black Green XXL",,0,$64.99 ,Yes,flamingo+,Yes,,,64.99,Item,39.27,Xpressions,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,6.76338E+11,2.1E+11,44041,01006763380014171325070410PAE5425,Potluck Pineapple Express Sativa Flower 7G,44041,0,$36.80 ,Yes,Potluck,Yes,,,36.8,GST Only,26.17,MBLL,Cannabis,Whole Flower,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,81467,,"Red Eye Glass 9.5"" Echo Concentrate Rig Pink",,0,$61.74 ,Yes,Red Eye Tek,Yes,,,61.74,Item,49.95,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,81474,,"Red Eye Glass 9.5"" Echo Concentrate Rig Smoke",,0,$61.74 ,Yes,Red Eye Tek,Yes,,,61.74,Item,49.95,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,81566,,"GEAR Premium 15"" 7mm Thick Straight Tube W/Debossed Logo Colour Change",,0,$129.99 ,Yes,GEAR Premium,Yes,,,129.99,Item,50.63,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,81573,,"GEAR Premium 15"" 7mm Thick Straight Tube W/Debossed Logo Pink",,0,$129.99 ,Yes,GEAR Premium,Yes,,,129.99,Item,50.63,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,,"GEAR Premium 9"" Gabriola Bubbler W/Honeycomb Perc Pink Slyme",,0,$90.00 ,Yes,GEAR Premium,Yes,,,90,Item,85.46,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,,"GEAR Premium 9"" Tofino Concentrate Rig W/Honeycomb Perc Pink Slyme",,0,$99.99 ,Yes,GEAR Premium,Yes,,,99.99,Item,89.96,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,TRSAPP15,The Ratio Apple Peach Salt 30mL 15mg,30MAP15,0,$15.00 ,Yes,The Ratio,No,,,15,Item,14.33,True Northern Copack,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,TRSAPM15,The Ratio Apple Peach Menthol Salt 30mL 15mg,30MAM15,0,$15.00 ,Yes,The Ratio,No,,,15,Item,14.33,True Northern Copack,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,,2.1E+11,82525,6.52827E+11,"Newport 6"" Torch Rose Gold",,0,$41.99 ,Yes,Newport,Yes,,,41.99,Item,27.95,West Coast Gifts,Cannabis Accessories,Lighters / Torches,,,,,,,,
2.1E+11,6.52827E+11,2.1E+11,82532,,"Newport 6"" Torch Jungle Green",,0,$41.99 ,Yes,Newport,Yes,,,41.99,Item,27.95,West Coast Gifts,Cannabis Accessories,Lighters / Torches,,,,,,,,
